district_code,latitude,longitude,month,loss_type_code,drought_score,flood_score,season_code,calamity_verified
9,21.0877,74.67921,7,0,0.6,0.3,1,0
20,19.20086,77.39235,8,6,0.7,0.3,1,0
33,19.04082,72.95334,10,7,0.15,0.7,1,0
18,18.96935,73.06917,9,4,0.1,0.75,1,1
31,16.15013,73.74964,2,8,0.1,0.6,2,0
3,20.99215,77.65622,10,8,0.5,0.3,1,0
16,18.47261,76.44667,1,5,0.8,0.15,2,1
3,20.86914,77.91583,9,7,0.5,0.3,1,0
36,20.55463,77.95336,3,8,0.6,0.35,2,0
7,20.70422,76.27687,1,5,0.6,0.25,2,0
29,16.90332,74.66054,7,4,0.6,0.5,1,0
26,18.36233,73.73016,6,1,0.4,0.5,1,1
14,19.76401,75.97376,5,0,0.75,0.2,3,1
16,18.44311,76.69418,12,3,0.8,0.15,2,0
33,19.26748,73.07484,10,7,0.15,0.7,1,0
2,20.84355,76.98821,4,7,0.6,0.3,3,1
16,18.58136,76.65255,9,7,0.8,0.15,1,0
30,17.73356,73.80409,4,5,0.4,0.55,3,0
2,20.58835,77.06028,9,8,0.6,0.3,1,0
8,19.9769,79.48043,8,2,0.3,0.5,1,0
14,19.84952,75.73534,11,6,0.75,0.2,2,0
6,21.03273,79.64883,6,5,0.2,0.6,1,0
11,21.53028,80.23663,6,2,0.2,0.65,1,0
9,21.08412,74.83125,8,1,0.6,0.3,1,1
33,19.06454,73.05186,3,7,0.15,0.7,2,1
28,17.12566,73.41743,6,7,0.1,0.7,1,0
9,21.09199,74.96762,6,5,0.6,0.3,1,0
7,20.65876,76.16738,3,7,0.6,0.25,2,1
7,20.48275,76.04489,3,3,0.6,0.25,2,0
31,16.15689,73.70256,5,0,0.1,0.6,3,0
21,21.18126,74.07544,2,2,0.5,0.4,2,0
4,19.91575,75.182,2,3,0.8,0.2,2,0
7,20.65437,76.20755,12,3,0.6,0.25,2,0
24,19.73212,72.89709,11,3,0.2,0.6,2,0
29,16.91858,74.43907,1,7,0.6,0.5,2,0
27,18.49702,73.21729,7,7,0.15,0.65,1,0
26,18.57951,74.04829,3,2,0.4,0.5,2,1
19,21.10363,78.99005,11,1,0.4,0.4,2,0
5,19.1248,75.92523,9,4,0.85,0.15,1,1
13,20.99517,75.71914,10,8,0.65,0.35,1,1
24,19.61583,72.73823,10,5,0.2,0.6,1,1
21,21.52309,74.31708,8,5,0.5,0.4,1,0
28,17.16366,73.26911,7,7,0.1,0.7,1,0
35,20.07611,77.22635,8,5,0.65,0.25,1,0
29,16.85352,74.56046,3,4,0.6,0.5,2,0
31,16.3855,73.57396,6,7,0.1,0.6,1,0
25,19.37322,76.96194,4,5,0.75,0.25,3,0
22,19.93046,73.68085,3,1,0.5,0.4,2,0
33,19.32675,73.07345,12,6,0.15,0.7,2,0
17,19.15059,73.03217,9,4,0.1,0.8,1,1
12,19.67595,77.22011,5,4,0.7,0.2,3,0
7,20.45624,76.33851,11,3,0.6,0.25,2,1
28,16.97156,73.48316,2,6,0.1,0.7,2,0
5,18.81062,75.61092,12,5,0.85,0.15,2,1
5,19.16418,75.6011,4,8,0.85,0.15,3,1
10,20.31072,79.83459,3,5,0.2,0.7,2,1
12,19.90045,77.12122,1,8,0.7,0.2,2,0
28,16.96663,73.42434,12,2,0.1,0.7,2,0
22,19.83025,73.89621,6,4,0.5,0.4,1,1
35,20.0145,76.98928,5,5,0.65,0.25,3,0
21,21.35127,74.36452,12,3,0.5,0.4,2,0
31,16.24003,73.62891,2,7,0.1,0.6,2,0
17,19.18417,73.06218,10,0,0.1,0.8,1,0
11,21.65743,80.34848,7,6,0.2,0.65,1,0
19,21.13821,78.90926,10,3,0.4,0.4,1,1
22,20.10283,73.94353,8,3,0.5,0.4,1,0
25,19.39549,76.73947,12,5,0.75,0.25,2,1
33,19.21439,73.00839,7,0,0.15,0.7,1,0
16,18.57387,76.5707,12,3,0.8,0.15,2,0
8,20.04016,79.24112,6,8,0.3,0.5,1,0
33,19.19198,73.01718,5,5,0.15,0.7,3,0
16,18.59008,76.54532,9,1,0.8,0.15,1,0
32,17.66045,75.95767,12,5,0.9,0.1,2,0
33,19.16317,73.10876,9,2,0.15,0.7,1,0
11,21.55007,80.39901,11,8,0.2,0.65,2,0
8,20.12211,79.16393,1,0,0.3,0.5,2,1
33,19.17215,73.03824,1,8,0.15,0.7,2,0
3,20.80472,77.80907,4,5,0.5,0.3,3,1
9,20.84062,74.9645,3,2,0.6,0.3,2,1
3,20.9899,77.75673,12,7,0.5,0.3,2,0
23,18.17134,75.90482,2,8,0.85,0.15,2,0
14,19.97525,75.77287,5,4,0.75,0.2,3,0
12,19.70555,77.34524,5,3,0.7,0.2,3,0
1,19.26253,74.88734,4,5,0.7,0.2,3,1
4,19.8515,75.19038,10,1,0.8,0.2,1,0
5,19.04259,75.83094,5,1,0.85,0.15,3,0
2,20.79881,76.85416,12,7,0.6,0.3,2,1
10,20.06325,79.82628,11,1,0.2,0.7,2,0
21,21.52573,74.13466,8,0,0.5,0.4,1,0
11,21.54732,80.09112,1,8,0.2,0.65,2,1
27,18.55757,73.34416,12,8,0.15,0.65,2,1
10,20.29953,79.85297,10,7,0.2,0.7,1,0
12,19.91718,77.26135,12,2,0.7,0.2,2,0
10,20.25536,79.90456,8,8,0.2,0.7,1,1
16,18.22361,76.57693,9,8,0.8,0.15,1,0
10,20.32653,80.0038,5,1,0.2,0.7,3,0
22,20.14599,73.78613,8,6,0.5,0.4,1,0
22,19.95036,73.60393,2,1,0.5,0.4,2,0
25,19.20829,76.60433,7,7,0.75,0.25,1,1
19,21.10611,79.22105,1,2,0.4,0.4,2,0
17,19.0019,72.85652,2,1,0.1,0.8,2,0
8,20.0775,79.45992,4,8,0.3,0.5,3,1
27,18.32407,73.09882,5,0,0.15,0.65,3,0
28,17.18588,73.29234,10,3,0.1,0.7,1,0
16,18.41216,76.54109,7,4,0.8,0.15,1,1
33,19.28025,73.24343,7,8,0.15,0.7,1,1
23,18.02084,75.92599,1,7,0.85,0.15,2,1
21,21.52522,74.17323,3,5,0.5,0.4,2,1
4,19.71352,75.53768,5,0,0.8,0.2,3,1
20,19.05289,77.28309,9,0,0.7,0.3,1,1
5,18.99658,75.90467,9,7,0.85,0.15,1,0
2,20.70915,76.80768,1,1,0.6,0.3,2,0
19,21.01151,79.08498,8,3,0.4,0.4,1,0
18,18.96501,72.9299,7,6,0.1,0.75,1,0
31,16.50049,73.80256,11,7,0.1,0.6,2,0
23,18.09153,76.15903,10,1,0.85,0.15,1,0
35,20.00787,77.13485,7,5,0.65,0.25,1,0
27,18.3421,73.04765,8,8,0.15,0.65,1,1
28,17.10103,73.31936,6,7,0.1,0.7,1,0
15,16.79919,74.32519,10,7,0.2,0.7,1,0
28,17.12252,73.15959,1,6,0.1,0.7,2,1
30,17.54109,73.87273,12,0,0.4,0.55,2,1
6,21.14636,79.58254,7,3,0.2,0.6,1,0
18,18.94837,72.80027,4,3,0.1,0.75,3,0
22,20.04134,73.68036,11,2,0.5,0.4,2,1
36,20.33907,78.14867,12,4,0.6,0.35,2,0
34,20.64068,78.79492,4,4,0.5,0.35,3,0
13,21.13367,75.49961,8,0,0.65,0.35,1,0
1,18.98594,74.56424,2,2,0.7,0.2,2,0
16,18.45208,76.43962,3,3,0.8,0.15,2,0
14,19.91763,76.02186,10,8,0.75,0.2,1,0
4,19.74516,75.34315,12,3,0.8,0.2,2,0
35,20.1443,77.17379,8,4,0.65,0.25,1,1
30,17.73793,74.17379,9,6,0.4,0.55,1,0
3,20.99987,77.67139,1,7,0.5,0.3,2,0
9,20.99299,74.90977,7,8,0.6,0.3,1,0
31,16.22334,73.69535,1,7,0.1,0.6,2,0
17,19.18436,72.8124,11,3,0.1,0.8,2,0
34,20.76953,78.6216,12,8,0.5,0.35,2,1
32,17.82704,75.93695,7,5,0.9,0.1,1,0
17,19.11412,72.83215,11,1,0.1,0.8,2,0
2,20.52108,77.04173,9,1,0.6,0.3,1,1
30,17.87332,73.93586,6,6,0.4,0.55,1,0
2,20.90088,76.98333,1,6,0.6,0.3,2,0
2,20.70477,76.843,5,3,0.6,0.3,3,0
14,19.71607,75.88559,4,6,0.75,0.2,3,0
19,21.02428,79.21557,10,4,0.4,0.4,1,1
20,19.19275,77.20484,7,4,0.7,0.3,1,1
7,20.37058,76.33815,9,6,0.6,0.25,1,0
25,19.29603,76.79336,9,6,0.75,0.25,1,0
9,20.91385,74.95415,6,1,0.6,0.3,1,0
29,16.96736,74.38149,11,5,0.6,0.5,2,1
24,19.50373,72.96804,7,5,0.2,0.6,1,1
16,18.57341,76.38065,4,2,0.8,0.15,3,1
9,20.78253,74.65644,2,2,0.6,0.3,2,0
32,17.65085,75.74876,2,1,0.9,0.1,2,0
16,18.2923,76.69888,1,0,0.8,0.15,2,1
16,18.2986,76.46755,5,7,0.8,0.15,3,1
22,19.91768,73.6,5,4,0.5,0.4,3,0
29,17.01094,74.62422,1,7,0.6,0.5,2,0
23,18.36082,76.14581,11,7,0.85,0.15,2,0
35,20.08463,76.97257,12,6,0.65,0.25,2,0
36,20.46527,78.11931,10,7,0.6,0.35,1,1
33,19.23595,73.17367,2,3,0.15,0.7,2,0
10,20.13411,79.9209,7,7,0.2,0.7,1,0
17,18.92037,73.00932,6,6,0.1,0.8,1,0
2,20.86814,77.01026,1,6,0.6,0.3,2,0
32,17.63829,75.75846,8,8,0.9,0.1,1,0
9,20.88305,74.60346,7,6,0.6,0.3,1,0
29,16.83697,74.51461,7,8,0.6,0.5,1,0
9,20.77251,74.6594,1,8,0.6,0.3,2,0
17,18.92529,72.95443,8,5,0.1,0.8,1,0
33,19.35458,73.24599,10,6,0.15,0.7,1,0
27,18.70946,73.09155,4,6,0.15,0.65,3,0
33,19.14984,72.93498,9,5,0.15,0.7,1,0
22,20.11346,73.77844,12,5,0.5,0.4,2,0
6,21.03099,79.82704,9,2,0.2,0.6,1,0
15,16.78252,74.06935,11,7,0.2,0.7,2,0
35,20.12924,77.31135,7,4,0.65,0.25,1,1
30,17.51889,73.80601,1,3,0.4,0.55,2,0
26,18.70859,74.04083,3,0,0.4,0.5,2,0
21,21.26028,74.15168,4,1,0.5,0.4,3,0
8,19.84567,79.49673,12,0,0.3,0.5,2,1
34,20.90718,78.53182,9,7,0.5,0.35,1,0
2,20.66484,77.04743,7,1,0.6,0.3,1,0
34,20.64373,78.55058,1,5,0.5,0.35,2,0
27,18.32793,72.99778,10,4,0.15,0.65,1,1
26,18.41699,73.71717,5,8,0.4,0.5,3,1
14,19.82103,75.88932,10,1,0.75,0.2,1,0
20,19.00868,77.36401,8,1,0.7,0.3,1,1
21,21.35407,74.19036,2,4,0.5,0.4,2,0
30,17.69142,73.83791,10,8,0.4,0.55,1,1
14,19.95023,75.95554,11,4,0.75,0.2,2,0
26,18.59669,73.93073,9,3,0.4,0.5,1,0
3,20.7875,77.56048,8,5,0.5,0.3,1,0
10,20.19383,79.831,5,6,0.2,0.7,3,0
10,20.00955,80.13052,6,7,0.2,0.7,1,0
14,19.70538,75.92757,7,2,0.75,0.2,1,0
33,19.38673,73.11597,8,7,0.15,0.7,1,0
18,19.1482,72.86229,8,2,0.1,0.75,1,0
1,19.24539,74.59908,5,2,0.7,0.2,3,0
15,16.62799,74.23963,11,3,0.2,0.7,2,0
6,21.18818,79.59193,5,5,0.2,0.6,3,0
33,19.14393,73.21776,5,6,0.15,0.7,3,0
33,19.18909,73.18173,12,5,0.15,0.7,2,1
18,19.02869,73.03263,7,0,0.1,0.75,1,0
10,20.35385,79.91757,3,5,0.2,0.7,2,1
33,19.32189,72.93052,8,0,0.15,0.7,1,0
1,19.02886,74.80442,8,8,0.7,0.2,1,0
11,21.42386,80.21461,6,6,0.2,0.65,1,0
13,20.81611,75.65329,5,6,0.65,0.35,3,0
22,19.83203,73.96835,11,8,0.5,0.4,2,0
16,18.24922,76.49862,7,1,0.8,0.15,1,0
32,17.83234,75.92933,5,2,0.9,0.1,3,0
13,20.81962,75.42136,12,2,0.65,0.35,2,1
23,18.14208,76.21675,12,3,0.85,0.15,2,0
23,18.3068,76.04612,12,4,0.85,0.15,2,0
28,17.05869,73.49992,7,5,0.1,0.7,1,1
22,20.08896,73.6037,3,1,0.5,0.4,2,0
20,19.25555,77.16149,6,4,0.7,0.3,1,1
34,20.61704,78.75706,1,4,0.5,0.35,2,0
17,19.24922,72.68081,2,0,0.1,0.8,2,0
5,18.92767,75.75962,1,4,0.85,0.15,2,0
32,17.67448,75.8952,11,2,0.9,0.1,2,0
22,20.09507,73.78164,4,5,0.5,0.4,3,1
5,19.04805,75.59613,4,6,0.85,0.15,3,0
10,20.03314,80.07088,8,6,0.2,0.7,1,0
36,20.28933,78.08849,7,6,0.6,0.35,1,0
1,19.0106,74.73329,4,0,0.7,0.2,3,1
5,18.85441,75.89239,2,6,0.85,0.15,2,1
32,17.60966,76.03178,9,6,0.9,0.1,1,0
2,20.66153,77.08327,6,5,0.6,0.3,1,1
7,20.42992,76.11858,8,1,0.6,0.25,1,1
23,18.18648,76.15628,8,0,0.85,0.15,1,0
23,18.08143,75.93098,2,3,0.85,0.15,2,0
1,19.01391,74.55376,11,7,0.7,0.2,2,0
23,18.0632,75.93405,3,3,0.85,0.15,2,0
24,19.8807,72.81287,10,1,0.2,0.6,1,0
8,20.0662,79.24842,3,0,0.3,0.5,2,0
1,18.94701,74.60756,12,1,0.7,0.2,2,0
17,18.92732,72.77859,1,0,0.1,0.8,2,0
9,21.00458,74.76861,7,4,0.6,0.3,1,1
21,21.47938,74.30535,9,0,0.5,0.4,1,1
27,18.39439,73.12173,4,7,0.15,0.65,3,0
24,19.55179,72.84039,6,4,0.2,0.6,1,1
18,19.21272,72.92139,10,6,0.1,0.75,1,0
34,20.75174,78.72606,11,6,0.5,0.35,2,0
15,16.62122,74.0691,8,1,0.2,0.7,1,1
23,18.04759,75.90998,6,7,0.85,0.15,1,0
9,20.87777,74.96785,11,8,0.6,0.3,2,1
36,20.48139,78.21431,5,4,0.6,0.35,3,0
9,21.06217,74.64626,12,2,0.6,0.3,2,0
2,20.58233,76.96839,3,7,0.6,0.3,2,1
18,19.00783,72.70908,7,8,0.1,0.75,1,1
29,16.90281,74.63912,9,8,0.6,0.5,1,0
3,21.03012,77.87032,9,1,0.5,0.3,1,0
12,19.52168,77.08078,8,1,0.7,0.2,1,1
27,18.61519,73.17825,9,5,0.15,0.65,1,0
18,19.23458,72.7872,4,7,0.1,0.75,3,0
1,19.12254,74.73915,11,5,0.7,0.2,2,1
36,20.24286,77.98238,6,7,0.6,0.35,1,0
13,21.19288,75.71169,9,7,0.65,0.35,1,0
17,19.17264,72.88539,8,7,0.1,0.8,1,0
28,17.08902,73.4337,3,0,0.1,0.7,2,0
2,20.80062,76.92828,5,7,0.6,0.3,3,1
6,21.3282,79.6021,11,6,0.2,0.6,2,0
18,18.95382,73.04222,2,4,0.1,0.75,2,1
11,21.47327,80.2829,8,5,0.2,0.65,1,0
28,17.02016,73.48866,8,3,0.1,0.7,1,0
30,17.66137,74.19515,1,3,0.4,0.55,2,0
19,21.00312,79.17337,12,2,0.4,0.4,2,0
5,18.8404,75.70182,10,8,0.85,0.15,1,0
27,18.55408,73.28867,6,1,0.15,0.65,1,0
21,21.17909,74.26014,6,7,0.5,0.4,1,0
16,18.37312,76.61609,9,0,0.8,0.15,1,1
19,21.29265,78.96711,7,1,0.4,0.4,1,1
22,19.92601,73.91019,10,5,0.5,0.4,1,1
16,18.30876,76.48303,10,7,0.8,0.15,1,0
12,19.66169,77.20781,9,4,0.7,0.2,1,0
22,20.07424,73.93989,1,5,0.5,0.4,2,0
27,18.71932,73.35122,1,5,0.15,0.65,2,0
26,18.70806,73.67118,7,0,0.4,0.5,1,0
22,19.86652,73.84446,4,0,0.5,0.4,3,1
22,19.93672,73.87515,7,0,0.5,0.4,1,0
26,18.48934,73.82127,6,7,0.4,0.5,1,0
3,20.83659,77.90653,2,4,0.5,0.3,2,1
23,18.32334,76.0472,8,3,0.85,0.15,1,0
12,19.57681,77.18575,11,4,0.7,0.2,2,1
34,20.69253,78.53069,2,8,0.5,0.35,2,1
31,16.49631,73.75931,11,1,0.1,0.6,2,0
2,20.70848,76.98767,5,0,0.6,0.3,3,1
1,19.26597,74.71397,1,4,0.7,0.2,2,0
36,20.2929,78.14387,12,7,0.6,0.35,2,0
32,17.58975,75.88015,4,8,0.9,0.1,3,0
7,20.69031,76.23682,4,7,0.6,0.25,3,1
32,17.73453,75.8929,2,4,0.9,0.1,2,0
18,19.11104,72.9031,2,0,0.1,0.75,2,0
16,18.3098,76.50464,1,7,0.8,0.15,2,0
36,20.39645,78.15216,11,6,0.6,0.35,2,0
2,20.66377,76.88864,11,1,0.6,0.3,2,0
36,20.19644,78.20644,1,0,0.6,0.35,2,1
36,20.21493,77.98354,10,4,0.6,0.35,1,1
10,20.31012,80.03148,5,5,0.2,0.7,3,0
19,21.10542,79.22491,3,5,0.4,0.4,2,1
3,20.87425,77.64772,2,3,0.5,0.3,2,0
29,16.99542,74.68508,3,2,0.6,0.5,2,1
17,19.03887,72.90279,8,2,0.1,0.8,1,0
3,20.77111,77.55004,4,5,0.5,0.3,3,0
15,16.71069,74.1594,2,5,0.2,0.7,2,1
8,20.1134,79.12948,11,4,0.3,0.5,2,1
12,19.91933,77.2912,1,7,0.7,0.2,2,0
19,21.03668,79.24186,9,8,0.4,0.4,1,1
35,20.09968,77.1844,5,1,0.65,0.25,3,0
21,21.42924,74.36098,8,4,0.5,0.4,1,0
20,19.17382,77.4577,4,7,0.7,0.3,3,0
13,20.94083,75.52264,5,1,0.65,0.35,3,0
32,17.86591,76.03438,10,3,0.9,0.1,1,1
36,20.45936,77.95168,11,5,0.6,0.35,2,1
14,19.69494,75.74828,10,0,0.75,0.2,1,1
36,20.53422,77.92324,1,1,0.6,0.35,2,0
24,19.74721,72.72718,5,6,0.2,0.6,3,0
3,20.8221,77.78864,12,3,0.5,0.3,2,1
35,20.24533,76.9952,8,0,0.65,0.25,1,0
25,19.10368,76.77072,5,6,0.75,0.25,3,0
6,20.98837,79.80386,4,4,0.2,0.6,3,1
29,16.70113,74.71248,5,1,0.6,0.5,3,0
16,18.50323,76.64958,2,8,0.8,0.15,2,0
6,20.99742,79.8039,12,0,0.2,0.6,2,0
9,20.85324,74.70118,2,6,0.6,0.3,2,0
28,17.08951,73.16405,7,2,0.1,0.7,1,0
29,16.99776,74.49209,5,8,0.6,0.5,3,1
32,17.51077,76.07981,7,8,0.9,0.1,1,0
18,19.27395,73.06872,5,0,0.1,0.75,3,0
5,18.96491,75.88848,3,1,0.85,0.15,2,0
18,19.03784,72.86471,10,3,0.1,0.75,1,0
2,20.80928,77.13687,6,7,0.6,0.3,1,0
22,19.89226,73.9341,10,3,0.5,0.4,1,1
26,18.66241,73.67886,3,3,0.4,0.5,2,0
16,18.20689,76.36614,4,6,0.8,0.15,3,0
9,20.84314,74.79467,1,4,0.6,0.3,2,0
6,21.31342,79.78827,6,6,0.2,0.6,1,0
15,16.77192,74.22264,9,1,0.2,0.7,1,1
33,19.13754,72.93589,11,7,0.15,0.7,2,0
19,20.966,79.08849,6,8,0.4,0.4,1,0
26,18.47592,73.69405,7,7,0.4,0.5,1,0
33,19.34056,73.24107,4,2,0.15,0.7,3,1
15,16.72736,74.41642,6,5,0.2,0.7,1,0
17,18.9484,72.72483,7,0,0.1,0.8,1,0
9,20.81204,74.88844,11,7,0.6,0.3,2,0
9,20.74056,74.58035,6,0,0.6,0.3,1,1
3,21.05655,77.85017,2,1,0.5,0.3,2,0
25,19.25083,76.96823,1,8,0.75,0.25,2,0
26,18.54626,73.65177,5,4,0.4,0.5,3,0
27,18.54742,73.08789,1,7,0.15,0.65,2,0
19,21.10846,79.16726,9,2,0.4,0.4,1,0
25,19.12833,76.70644,7,0,0.75,0.25,1,0
17,18.95171,72.76873,8,1,0.1,0.8,1,1
9,20.75956,74.7982,8,6,0.6,0.3,1,0
18,19.17682,72.93766,9,6,0.1,0.75,1,0
18,19.30301,72.75884,6,3,0.1,0.75,1,0
31,16.50669,73.49862,9,1,0.1,0.6,1,1
5,18.79897,75.8901,11,1,0.85,0.15,2,0
33,19.25084,73.29966,4,0,0.15,0.7,3,0
7,20.68323,75.98481,1,0,0.6,0.25,2,0
9,20.90802,74.62401,12,3,0.6,0.3,2,0
3,20.78866,77.61015,3,7,0.5,0.3,2,0
30,17.61278,73.87241,9,5,0.4,0.55,1,1
2,20.69651,77.00175,1,7,0.6,0.3,2,0
34,20.86622,78.62484,7,2,0.5,0.35,1,0
12,19.56964,77.19731,11,7,0.7,0.2,2,1
31,16.49912,73.48622,3,4,0.1,0.6,2,1
33,19.40291,72.94629,5,7,0.15,0.7,3,1
29,16.68536,74.72719,5,3,0.6,0.5,3,0
18,19.28204,73.04931,8,8,0.1,0.75,1,0
27,18.46402,73.31242,4,2,0.15,0.65,3,1
12,19.74685,76.9816,8,4,0.7,0.2,1,1
6,21.30492,79.65482,10,0,0.2,0.6,1,0
34,20.9056,78.58567,6,7,0.5,0.35,1,0
11,21.52034,80.26151,4,5,0.2,0.65,3,1
8,20.10595,79.29325,12,0,0.3,0.5,2,0
30,17.64033,73.81715,12,7,0.4,0.55,2,0
10,20.24744,80.16431,9,1,0.2,0.7,1,1
9,20.9686,74.5859,9,8,0.6,0.3,1,1
18,19.0694,72.91281,8,1,0.1,0.75,1,1
16,18.35349,76.75208,7,0,0.8,0.15,1,0
26,18.60612,73.76104,7,4,0.4,0.5,1,0
19,21.18288,79.04141,4,5,0.4,0.4,3,0
8,20.07795,79.37514,10,7,0.3,0.5,1,0
6,21.24777,79.5277,3,5,0.2,0.6,2,1
29,16.91739,74.69282,2,0,0.6,0.5,2,0
25,19.15153,76.58524,9,8,0.75,0.25,1,0
5,19.16526,75.95354,6,5,0.85,0.15,1,0
4,19.70076,75.19258,11,1,0.8,0.2,2,0
21,21.4772,74.36303,9,4,0.5,0.4,1,0
28,16.99685,73.50581,3,0,0.1,0.7,2,0
18,19.26168,72.9559,6,0,0.1,0.75,1,1
17,18.90974,72.99901,9,8,0.1,0.8,1,0
22,20.10092,73.80402,7,7,0.5,0.4,1,0
18,19.27036,73.0429,12,7,0.1,0.75,2,0
17,19.22203,73.05699,2,5,0.1,0.8,2,1
36,20.28153,78.11241,4,1,0.6,0.35,3,0
11,21.38386,80.31276,4,6,0.2,0.65,3,0
36,20.3557,78.25747,1,6,0.6,0.35,2,0
14,19.94448,75.7664,6,0,0.75,0.2,1,1
16,18.27365,76.4625,9,1,0.8,0.15,1,1
7,20.65389,76.12271,8,5,0.6,0.25,1,0
21,21.46779,74.04791,3,1,0.5,0.4,2,0
19,21.11992,79.17993,4,4,0.4,0.4,3,1
3,20.75889,77.61618,5,6,0.5,0.3,3,0
10,20.36575,80.1646,5,8,0.2,0.7,3,0
29,16.80082,74.73432,11,3,0.6,0.5,2,0
3,21.03343,77.68996,12,6,0.5,0.3,2,1
6,21.30808,79.49269,4,1,0.2,0.6,3,0
2,20.61562,77.01674,1,5,0.6,0.3,2,0
10,20.12375,80.15023,1,2,0.2,0.7,2,0
21,21.52677,74.42731,2,8,0.5,0.4,2,1
12,19.90269,77.20499,9,0,0.7,0.2,1,0
14,19.97288,75.94547,12,2,0.75,0.2,2,1
9,20.99143,74.94815,8,4,0.6,0.3,1,1
18,19.31277,72.994,10,8,0.1,0.75,1,0
28,16.83468,73.16437,6,8,0.1,0.7,1,1
33,19.38406,73.22826,12,0,0.15,0.7,2,0
22,20.14452,73.83054,8,5,0.5,0.4,1,0
3,20.8655,77.94743,12,3,0.5,0.3,2,0
22,20.14226,73.86215,2,0,0.5,0.4,2,0
14,19.73406,76.06987,10,2,0.75,0.2,1,0
15,16.66452,74.42881,9,1,0.2,0.7,1,1
25,19.19155,76.72875,9,4,0.75,0.25,1,1
11,21.33602,80.14036,1,0,0.2,0.65,2,0
15,16.51404,74.06207,8,6,0.2,0.7,1,0
22,20.0002,73.84424,5,4,0.5,0.4,3,0
27,18.55884,73.22919,9,2,0.15,0.65,1,0
7,20.52631,76.34008,3,0,0.6,0.25,2,0
20,19.04011,77.50697,5,7,0.7,0.3,3,1
1,18.98212,74.83958,7,3,0.7,0.2,1,0
12,19.58689,77.01304,6,6,0.7,0.2,1,0
23,18.14156,76.17554,6,1,0.85,0.15,1,0
22,20.19181,73.81722,11,5,0.5,0.4,2,1
9,21.09764,74.63101,5,4,0.6,0.3,3,0
23,18.24729,76.1826,12,6,0.85,0.15,2,0
15,16.67817,74.0504,8,8,0.2,0.7,1,0
3,20.99706,77.79014,8,1,0.5,0.3,1,1
31,16.4965,73.58356,5,4,0.1,0.6,3,1
14,19.90926,75.78483,8,8,0.75,0.2,1,0
10,20.04705,79.85263,8,6,0.2,0.7,1,0
21,21.49485,74.27191,10,8,0.5,0.4,1,0
36,20.29594,78.15053,2,7,0.6,0.35,2,0
3,20.78084,77.91349,6,2,0.5,0.3,1,0
10,20.07463,79.94959,4,4,0.2,0.7,3,0
25,19.3545,76.78357,8,8,0.75,0.25,1,1
20,19.25449,77.49544,2,3,0.7,0.3,2,0
28,16.86045,73.43518,4,5,0.1,0.7,3,1
21,21.40903,74.30534,10,4,0.5,0.4,1,1
6,21.16996,79.80027,2,5,0.2,0.6,2,1
35,20.15014,77.0431,10,3,0.65,0.25,1,1
6,21.20134,79.64442,7,8,0.2,0.6,1,1
1,19.2639,74.74611,5,6,0.7,0.2,3,0
17,18.96901,72.76432,4,8,0.1,0.8,3,1
34,20.70663,78.40642,5,6,0.5,0.35,3,0
12,19.91709,76.97759,12,4,0.7,0.2,2,0
20,19.31005,77.22549,5,8,0.7,0.3,3,1
23,18.30863,76.13322,4,3,0.85,0.15,3,0
29,16.98995,74.45446,2,1,0.6,0.5,2,0
33,19.07069,73.27204,8,5,0.15,0.7,1,1
33,19.32458,73.26359,9,6,0.15,0.7,1,0
18,19.21509,72.97133,6,7,0.1,0.75,1,0
25,19.26334,76.62893,8,2,0.75,0.25,1,0
31,16.46239,73.67968,5,0,0.1,0.6,3,0
17,19.10354,72.99597,12,4,0.1,0.8,2,0
8,19.96495,79.27421,10,5,0.3,0.5,1,1
22,19.83019,73.97334,6,2,0.5,0.4,1,0
13,20.88001,75.67263,9,8,0.65,0.35,1,0
4,19.94585,75.41807,3,4,0.8,0.2,2,0
22,19.97323,73.93786,5,3,0.5,0.4,3,1
26,18.44256,73.76917,3,3,0.4,0.5,2,1
2,20.77005,76.87972,6,6,0.6,0.3,1,0
34,20.71544,78.72415,9,7,0.5,0.35,1,0
36,20.27065,78.29443,6,5,0.6,0.35,1,0
8,19.98825,79.39625,1,1,0.3,0.5,2,0
33,19.09709,73.03133,7,5,0.15,0.7,1,1
28,16.94567,73.20846,6,4,0.1,0.7,1,1
15,16.85288,74.0637,3,5,0.2,0.7,2,1
25,19.18383,76.65362,6,7,0.75,0.25,1,0
34,20.62154,78.47025,3,8,0.5,0.35,2,1
8,19.83554,79.48262,3,6,0.3,0.5,2,0
36,20.33051,77.94663,11,8,0.6,0.35,2,1
34,20.69436,78.54353,8,0,0.5,0.35,1,0
16,18.29461,76.75853,7,0,0.8,0.15,1,1
36,20.43202,78.10295,11,6,0.6,0.35,2,0
18,19.22151,73.02117,6,5,0.1,0.75,1,1
20,19.13764,77.33911,3,0,0.7,0.3,2,1
16,18.34169,76.72296,12,6,0.8,0.15,2,0
2,20.89422,77.05672,10,7,0.6,0.3,1,1
12,19.73602,77.02473,9,0,0.7,0.2,1,0
25,19.37644,76.96104,1,2,0.75,0.25,2,0
2,20.51497,76.98744,12,3,0.6,0.3,2,0
31,16.17441,73.50593,10,6,0.1,0.6,1,0
4,19.73079,75.28139,12,7,0.8,0.2,2,0
